"DT_GERACAO";"HH_GERACAO";"ANO_ELEICAO";"CD_TIPO_ELEICAO";"NM_TIPO_ELEICAO";"NR_TURNO";"CD_ELEICAO";"DS_ELEICAO";"DT_ELEICAO";"TP_ABRANGENCIA";"SG_UF";"SG_UE";"NM_UE";"CD_MUNICIPIO";"NM_MUNICIPIO";"NR_ZONA";"CD_CARGO";"DS_CARGO";"TP_AGREMIACAO";"NR_PARTIDO";"SG_PARTIDO";"NM_PARTIDO";"NR_FEDERACAO";"NM_FEDERACAO";"SG_FEDERACAO";"DS_COMPOSICAO_FEDERACAO";"SQ_COLIGACAO";"NM_COLIGACAO";"DS_COMPOSICAO_COLIGACAO";"ST_VOTO_EM_TRANSITO";"QT_VOTOS_LEGENDA_VALIDOS";"QT_VOTOS_NOM_CONVR_LEG_VALIDOS";"QT_TOTAL_VOTOS_LEG_VALIDOS";"QT_VOTOS_NOMINAIS_VALIDOS";"QT_VOTOS_LEGENDA_ANUL_SUBJUD";"QT_VOTOS_NOMINAIS_ANUL_SUBJUD";"QT_VOTOS_LEGENDA_ANULADOS";"QT_VOTOS_NOMINAIS_ANULADOS"
"19/01/2026";"14:01:28";2016;2;"Eleição Ordinária";1;220;"Eleições Municipais 2016";"02/10/2016";"M";"SP";"71579";"TABOÃO DA SERRA";71579;"TABOÃO DA SERRA";416;13;"Vereador";"Coligação";50;"PSOL";"Partido Socialismo e Liberdade";-1;"#NULO#";"#NULO#";"#NULO#";250000003932;"Frente de Luta Socialista";"PSTU / PSOL";"N";119;0;119;693;0;0;0;0
"19/01/2026";"14:01:28";2016;2;"Eleição Ordinária";1;220;"Eleições Municipais 2016";"02/10/2016";"M";"SP";"65374";"ITAÍ";65374;"ITAÍ";301;13;"Vereador";"Coligação";23;"PPS";"Partido Popular Socialista";-1;"#NULO#";"#NULO#";"#NULO#";250000004036;"ESTAMOS JUNTOS POR ITAÍ";"PTB / PPS";"N";6;0;6;203;0;0;0;0
"19/01/2026";"14:01:28";2016;2;"Eleição Ordinária";1;220;"Eleições Municipais 2016";"02/10/2016";"M";"SP";"69892";"RUBIÁCEA";69892;"RUBIÁCEA";151;13;"Vereador";"Coligação";15;"PMDB";"Partido do Movimento Democrático Brasileiro";-1;"#NULO#";"#NULO#";"#NULO#";250000004273;"PSDB-PEN-DEM-PMDB-PR";"PSDB / PEN / DEM / PMDB / PR";"N";0;0;0;73;0;0;0;0
"19/01/2026";"14:01:28";2016;2;"Eleição Ordinária";1;220;"Eleições Municipais 2016";"02/10/2016";"M";"SP";"64254";"FRANCA";64254;"FRANCA";291;13;"Vereador";"Coligação";13;"PT";"Partido dos Trabalhadores";-1;"#NULO#";"#NULO#";"#NULO#";250000005617;"Um novo tempo para Franca";"PT / PC do B";"N";508;0;508;3670;0;0;0;0
"19/01/2026";"14:01:28";2016;2;"Eleição Ordinária";1;220;"Eleições Municipais 2016";"02/10/2016";"M";"SP";"62936";"CAMPO LIMPO PAULISTA";62936;"CAMPO LIMPO PAULISTA";344;13;"Vereador";"Coligação";19;"PTN";"Partido Trabalhista Nacional";-1;"#NULO#";"#NULO#";"#NULO#";250000005762;" RESPEITO E SERIEDADE ";"PSC / PTN / PSDC";"N";14;0;14;497;0;0;0;0
"19/01/2026";"14:01:28";2016;2;"Eleição Ordinária";1;220;"Eleições Municipais 2016";"02/10/2016";"M";"SP";"71455";"SOROCABA";71455;"SOROCABA";342;13;"Vereador";"Coligação";17;"PSL";"Partido Social Liberal";-1;"#NULO#";"#NULO#";"#NULO#";250000006046;"POR SOROCABA VALE A PENA";"PSL / PRTB / PT do B / PSC";"N";14;0;14;75;0;0;0;0
"19/01/2026";"14:01:28";2016;2;"Eleição Ordinária";1;220;"Eleições Municipais 2016";"02/10/2016";"M";"SP";"62197";"BAURU";62197;"BAURU";23;13;"Vereador";"Coligação";15;"PMDB";"Partido do Movimento Democrático Brasileiro";-1;"#NULO#";"#NULO#";"#NULO#";250000006058;"PMDB/SD/PRP/PRTB";"PMDB / SD / PRP / PRTB";"N";560;0;560;4001;0;0;0;0
"19/01/2026";"14:01:28";2016;2;"Eleição Ordinária";1;220;"Eleições Municipais 2016";"02/10/2016";"M";"SP";"62979";"CAMPOS NOVOS PAULISTA";62979;"CAMPOS NOVOS PAULISTA";83;13;"Vereador";"Coligação";44;"PRP";"Partido Republicano Progressista";-1;"#NULO#";"#NULO#";"#NULO#";250000002814;"Juntos pelo Povo";"PMDB / PRP";"N";2;0;2;0;0;0;0;0
"19/01/2026";"14:01:28";2016;2;"Eleição Ordinária";1;220;"Eleições Municipais 2016";"02/10/2016";"M";"SP";"65951";"JAGUARIÚNA";65951;"JAGUARIÚNA";333;13;"Vereador";"Coligação";17;"PSL";"Partido Social Liberal";-1;"#NULO#";"#NULO#";"#NULO#";250000003144;"PSL/PV";"PV / PSL";"N";7;0;7;739;0;0;0;0
"19/01/2026";"14:01:28";2016;2;"Eleição Ordinária";1;220;"Eleições Municipais 2016";"02/10/2016";"M";"SP";"67890";"OSASCO";67890;"OSASCO";276;13;"Vereador";"Coligação";40;"PSB";"Partido Socialista Brasileiro";-1;"#NULO#";"#NULO#";"#NULO#";250000003299;"COLIGAÇÃO UNIÃO TRABALHISTA SOCIALISTA DEMOCRÁTICA";"PMDB / PRTB / PSB";"N";48;0;48;1157;0;0;0;0
"19/01/2026";"14:01:28";2016;2;"Eleição Ordinária";1;220;"Eleições Municipais 2016";"02/10/2016";"M";"SP";"66818";"MARÍLIA";66818;"MARÍLIA";70;13;"Vereador";"Coligação";77;"SD";"Solidariedade";-1;"#NULO#";"#NULO#";"#NULO#";250000004480;"Marília tem Jeito";"SD / PT";"N";175;0;175;891;0;0;0;0
"19/01/2026";"14:01:28";2016;2;"Eleição Ordinária";1;220;"Eleições Municipais 2016";"02/10/2016";"M";"SP";"67717";"NOVO HORIZONTE";67717;"NOVO HORIZONTE";79;11;"Prefeito";"Coligação";23;"PPS";"Partido Popular Socialista";-1;"#NULO#";"#NULO#";"#NULO#";250000000466;"COLIGAÇÃO UNIDOS PELO BEM DE NOVO HORIZONTE";"PPS / PSDB / PDT / PP / PSD / PTB / PRB";"N";0;0;0;11237;0;0;0;0
"19/01/2026";"14:01:28";2016;2;"Eleição Ordinária";1;220;"Eleições Municipais 2016";"02/10/2016";"M";"SP";"70572";"SANTO ANDRÉ";70572;"SANTO ANDRÉ";309;13;"Vereador";"Coligação";70;"PT do B";"Partido Trabalhista do Brasil";-1;"#NULO#";"#NULO#";"#NULO#";250000000634;"SOMOS TODOS SANTO ANDRÉ";"PC do B / PT do B";"N";10;0;10;519;0;0;0;0
"19/01/2026";"14:01:28";2016;2;"Eleição Ordinária";1;220;"Eleições Municipais 2016";"02/10/2016";"M";"SP";"66494";"LUCÉLIA";66494;"LUCÉLIA";69;13;"Vereador";"Coligação";10;"PRB";"Partido Republicano Brasileiro";-1;"#NULO#";"#NULO#";"#NULO#";250000001559;"UM NOVO PROGRESSO, COM MAIS QUALIDADE DE VIDA";"PP / PRB";"N";13;0;13;469;0;0;0;0
"19/01/2026";"14:01:28";2016;2;"Eleição Ordinária";1;220;"Eleições Municipais 2016";"02/10/2016";"M";"SP";"71170";"SÃO SEBASTIÃO DA GRAMA";71170;"SÃO SEBASTIÃO DA GRAMA";366;13;"Vereador";"Coligação";22;"PR";"Partido da República";-1;"#NULO#";"#NULO#";"#NULO#";250000002039;"GRAMA NO CAMINHO CERTO.";"PRP / PR";"N";38;0;38;0;0;0;0;0
"19/01/2026";"14:01:28";2016;2;"Eleição Ordinária";1;220;"Eleições Municipais 2016";"02/10/2016";"M";"SP";"70475";"SANTANA DE PARNAÍBA";70475;"SANTANA DE PARNAÍBA";386;13;"Vereador";"Coligação";27;"PSDC";"Partido Social Democrata Cristão";-1;"#NULO#";"#NULO#";"#NULO#";250000002151;"SOMOS TODOS POR PARNAÍBA";"PEN / PSDC / PRP";"N";8;0;8;541;0;0;0;0
"19/01/2026";"14:01:28";2016;2;"Eleição Ordinária";1;220;"Eleições Municipais 2016";"02/10/2016";"M";"SP";"65692";"ITATIBA";65692;"ITATIBA";58;13;"Vereador";"Coligação";54;"PPL";"Partido Pátria Livre";-1;"#NULO#";"#NULO#";"#NULO#";250000002463;"PR-PPL";"PPL / PR";"N";9;0;9;0;0;0;0;0
"19/01/2026";"14:01:28";2016;2;"Eleição Ordinária";1;220;"Eleições Municipais 2016";"02/10/2016";"M";"SP";"70831";"SÃO JOÃO DA BOA VISTA";70831;"SÃO JOÃO DA BOA VISTA";122;13;"Vereador";"Coligação";31;"PHS";"Partido Humanista da Solidariedade";-1;"#NULO#";"#NULO#";"#NULO#";250000002571;"COLIGAÇÃO PEN, PSL, PHS";"PHS / PSL / PEN";"N";19;0;19;1028;0;0;0;0
"19/01/2026";"14:01:28";2016;2;"Eleição Ordinária";1;220;"Eleições Municipais 2016";"02/10/2016";"M";"SP";"69515";"REGINÓPOLIS";69515;"REGINÓPOLIS";95;11;"Prefeito";"Coligação";25;"DEM";"Democratas";-1;"#NULO#";"#NULO#";"#NULO#";250000005127;"UNIDOS POR REGINOPOLIS";"PP / PR / DEM";"N";0;0;0;1346;0;0;0;0
"19/01/2026";"14:01:28";2016;2;"Eleição Ordinária";1;220;"Eleições Municipais 2016";"02/10/2016";"M";"SP";"71277";"SEBASTIANÓPOLIS DO SUL";71277;"SEBASTIANÓPOLIS DO SUL";77;11;"Prefeito";"Coligação";25;"DEM";"Democratas";-1;"#NULO#";"#NULO#";"#NULO#";250000005544;"SEBASTIANOPOLIS MERECE MAIS";"DEM / PTB / PSDB / PV";"N";0;0;0;0;0;0;0;1536
"19/01/2026";"14:01:28";2016;2;"Eleição Ordinária";1;220;"Eleições Municipais 2016";"02/10/2016";"M";"SP";"62855";"CAJAMAR";62855;"CAJAMAR";354;13;"Vereador";"Coligação";19;"PTN";"Partido Trabalhista Nacional";-1;"#NULO#";"#NULO#";"#NULO#";250000000862;"JUNTOS POR CAJAMAR";"PTN / PT / PRB";"N";14;0;14;1328;0;0;0;0
"19/01/2026";"14:01:28";2016;2;"Eleição Ordinária";1;220;"Eleições Municipais 2016";"02/10/2016";"M";"SP";"62855";"CAJAMAR";62855;"CAJAMAR";354;11;"Prefeito";"Coligação";55;"PSD";"Partido Social Democrático";-1;"#NULO#";"#NULO#";"#NULO#";250000000946;"UMA NOVA HISTÓRIA PARA CAJAMAR";"PRB / PDT / PT / PTB / PMDB / PSL / PTN / PR / PRTB / PV / PRP / PSDB / PSD / PT do B";"N";0;0;0;13904;0;0;0;0
"19/01/2026";"14:01:28";2016;2;"Eleição Ordinária";1;220;"Eleições Municipais 2016";"02/10/2016";"M";"SP";"68330";"PAULO DE FARIA";68330;"PAULO DE FARIA";164;13;"Vereador";"Coligação";40;"PSB";"Partido Socialista Brasileiro";-1;"#NULO#";"#NULO#";"#NULO#";250000001517;"DEM-PSB";"DEM / PSB";"N";12;0;12;246;0;0;0;0
"19/01/2026";"14:01:28";2016;2;"Eleição Ordinária";1;220;"Eleições Municipais 2016";"02/10/2016";"M";"SP";"63070";"CAPELA DO ALTO";63070;"CAPELA DO ALTO";140;11;"Prefeito";"Coligação";23;"PPS";"Partido Popular Socialista";-1;"#NULO#";"#NULO#";"#NULO#";250000002128;"JUNTOS POR CAPELA";"PPS / DEM / PDT / PTN / PSC / PC do B";"N";0;0;0;4806;0;0;0;0
"19/01/2026";"14:01:28";2016;2;"Eleição Ordinária";1;220;"Eleições Municipais 2016";"02/10/2016";"M";"SP";"70610";"SANTO ANTÔNIO DE POSSE";70610;"SANTO ANTÔNIO DE POSSE";333;13;"Vereador";"Coligação";44;"PRP";"Partido Republicano Progressista";-1;"#NULO#";"#NULO#";"#NULO#";250000002192;"PRP / PMN / PTC";"PMN / PRP / PTC";"N";13;0;13;916;0;0;0;0
"19/01/2026";"14:01:28";2016;2;"Eleição Ordinária";1;220;"Eleições Municipais 2016";"02/10/2016";"M";"SP";"64718";"GUAREÍ";64718;"GUAREÍ";140;13;"Vereador";"Coligação";43;"PV";"Partido Verde";-1;"#NULO#";"#NULO#";"#NULO#";250000002325;"PP PT PR PV PT do B";"PP / PT / PR / PV";"N";20;0;20;555;0;0;0;0
"19/01/2026";"14:01:28";2016;2;"Eleição Ordinária";1;220;"Eleições Municipais 2016";"02/10/2016";"M";"SP";"68314";"PAULÍNIA";68314;"PAULÍNIA";323;11;"Prefeito";"Coligação";45;"PSDB";"Partido da Social Democracia Brasileira";-1;"#NULO#";"#NULO#";"#NULO#";250000002355;"UNIAO POR PAULÍNIA";"PDT / PR / PRTB / PV / PSDB";"N";0;0;0;17239;0;0;0;0
"19/01/2026";"14:01:28";2016;2;"Eleição Ordinária";1;220;"Eleições Municipais 2016";"02/10/2016";"M";"SP";"68594";"PILAR DO SUL";68594;"PILAR DO SUL";89;13;"Vereador";"Coligação";10;"PRB";"Partido Republicano Brasileiro";-1;"#NULO#";"#NULO#";"#NULO#";250000002493;"PPS - PRB - SD";"PRB / PPS / SD";"N";14;0;14;145;0;0;0;0
"19/01/2026";"14:01:28";2016;2;"Eleição Ordinária";1;220;"Eleições Municipais 2016";"02/10/2016";"M";"SP";"67350";"MONTEIRO LOBATO";67350;"MONTEIRO LOBATO";282;11;"Prefeito";"Coligação";40;"PSB";"Partido Socialista Brasileiro";-1;"#NULO#";"#NULO#";"#NULO#";250000002529;" MONTEIRO NÃO PODE PARAR ";"PSB / PSDB / PMDB / PSD / PTB";"N";0;0;0;1068;0;0;0;0
"19/01/2026";"14:01:28";2016;2;"Eleição Ordinária";1;220;"Eleições Municipais 2016";"02/10/2016";"M";"SP";"61140";"ESPÍRITO SANTO DO TURVO";61140;"ESPÍRITO SANTO DO TURVO";114;13;"Vereador";"Coligação";40;"PSB";"Partido Socialista Brasileiro";-1;"#NULO#";"#NULO#";"#NULO#";250000002562;"AQUI É POVO";"DEM / PSB / PSDB / PSD";"N";2;0;2;372;0;0;0;0
"19/01/2026";"14:01:28";2016;2;"Eleição Ordinária";1;220;"Eleições Municipais 2016";"02/10/2016";"M";"SP";"61727";"HORTOLÂNDIA";61727;"HORTOLÂNDIA";361;13;"Vereador";"Partido isolado";50;"PSOL";"Partido Socialismo e Liberdade";-1;"#NULO#";"#NULO#";"#NULO#";250000004914;"PARTIDO ISOLADO";"PSOL";"N";123;0;123;1694;0;0;0;0
"19/01/2026";"14:01:28";2016;2;"Eleição Ordinária";1;220;"Eleições Municipais 2016";"02/10/2016";"M";"SP";"67679";"NOVA LUZITÂNIA";67679;"NOVA LUZITÂNIA";162;13;"Vereador";"Partido isolado";51;"PEN";"Partido Ecológico Nacional";-1;"#NULO#";"#NULO#";"#NULO#";250000006087;"PARTIDO ISOLADO";"PEN";"N";0;0;0;0;0;0;0;0
"19/01/2026";"14:01:28";2016;2;"Eleição Ordinária";1;220;"Eleições Municipais 2016";"02/10/2016";"M";"SP";"66397";"LIMEIRA";66397;"LIMEIRA";66;13;"Vereador";"Partido isolado";15;"PMDB";"Partido do Movimento Democrático Brasileiro";-1;"#NULO#";"#NULO#";"#NULO#";250000002548;"PARTIDO ISOLADO";"PMDB";"N";114;0;114;4878;0;0;0;0
"19/01/2026";"14:01:28";2016;2;"Eleição Ordinária";1;220;"Eleições Municipais 2016";"02/10/2016";"M";"SP";"71072";"SÃO PAULO";71072;"SÃO PAULO";421;13;"Vereador";"Coligação";45;"PSDB";"Partido da Social Democracia Brasileira";-1;"#NULO#";"#NULO#";"#NULO#";250000000274;"PSDB/PSB/PP/DEM";"PSDB / PSB / PP / DEM";"N";5418;0;5418;8248;0;0;0;0
"19/01/2026";"14:01:28";2016;2;"Eleição Ordinária";1;220;"Eleições Municipais 2016";"02/10/2016";"M";"SP";"63134";"CARAPICUÍBA";63134;"CARAPICUÍBA";388;13;"Vereador";"Partido isolado";18;"REDE";"Rede Sustentabilidade";-1;"#NULO#";"#NULO#";"#NULO#";250000003820;"PARTIDO ISOLADO";"REDE";"N";101;0;101;1316;0;0;0;0
"19/01/2026";"14:01:28";2016;2;"Eleição Ordinária";1;220;"Eleições Municipais 2016";"02/10/2016";"M";"SP";"71072";"SÃO PAULO";71072;"SÃO PAULO";326;13;"Vereador";"Coligação";40;"PSB";"Partido Socialista Brasileiro";-1;"#NULO#";"#NULO#";"#NULO#";250000000274;"PSDB/PSB/PP/DEM";"PSDB / PSB / PP / DEM";"N";69;0;69;1030;0;0;0;0
"19/01/2026";"14:01:28";2016;2;"Eleição Ordinária";1;220;"Eleições Municipais 2016";"02/10/2016";"M";"SP";"71072";"SÃO PAULO";71072;"SÃO PAULO";418;13;"Vereador";"Coligação";40;"PSB";"Partido Socialista Brasileiro";-1;"#NULO#";"#NULO#";"#NULO#";250000000274;"PSDB/PSB/PP/DEM";"PSDB / PSB / PP / DEM";"N";133;0;133;1439;0;0;0;0
"19/01/2026";"14:01:28";2016;2;"Eleição Ordinária";1;220;"Eleições Municipais 2016";"02/10/2016";"M";"SP";"71072";"SÃO PAULO";71072;"SÃO PAULO";420;13;"Vereador";"Coligação";11;"PP";"Partido Progressista";-1;"#NULO#";"#NULO#";"#NULO#";250000000274;"PSDB/PSB/PP/DEM";"PSDB / PSB / PP / DEM";"N";236;0;236;2379;0;0;0;0
"19/01/2026";"14:01:28";2016;2;"Eleição Ordinária";1;220;"Eleições Municipais 2016";"02/10/2016";"M";"SP";"71072";"SÃO PAULO";71072;"SÃO PAULO";320;13;"Vereador";"Coligação";11;"PP";"Partido Progressista";-1;"#NULO#";"#NULO#";"#NULO#";250000000274;"PSDB/PSB/PP/DEM";"PSDB / PSB / PP / DEM";"N";354;0;354;2250;0;0;0;0
"19/01/2026";"14:01:28";2016;2;"Eleição Ordinária";1;220;"Eleições Municipais 2016";"02/10/2016";"M";"SP";"69698";"RIBEIRÃO PRETO";69698;"RIBEIRÃO PRETO";305;11;"Prefeito";"Partido isolado";40;"PSB";"Partido Socialista Brasileiro";-1;"#NULO#";"#NULO#";"#NULO#";250000005571;"PARTIDO ISOLADO";"PSB";"N";0;0;0;9073;0;0;0;0
"19/01/2026";"14:01:28";2016;2;"Eleição Ordinária";1;220;"Eleições Municipais 2016";"02/10/2016";"M";"SP";"64017";"EMBU DAS ARTES";64017;"EMBU DAS ARTES";391;13;"Vereador";"Coligação";14;"PTB";"Partido Trabalhista Brasileiro";-1;"#NULO#";"#NULO#";"#NULO#";250000000428;"PTB - PROS";"PTB / PROS";"N";184;0;184;5829;0;0;0;0
"19/01/2026";"14:01:28";2016;2;"Eleição Ordinária";1;220;"Eleições Municipais 2016";"02/10/2016";"M";"SP";"71072";"SÃO PAULO";71072;"SÃO PAULO";350;11;"Prefeito";"Partido isolado";29;"PCO";"Partido da Causa Operária";-1;"#NULO#";"#NULO#";"#NULO#";250000005125;"PARTIDO ISOLADO";"PCO";"N";0;0;0;13;0;0;0;0
"19/01/2026";"14:01:28";2016;2;"Eleição Ordinária";1;220;"Eleições Municipais 2016";"02/10/2016";"M";"SP";"71072";"SÃO PAULO";71072;"SÃO PAULO";403;11;"Prefeito";"Partido isolado";29;"PCO";"Partido da Causa Operária";-1;"#NULO#";"#NULO#";"#NULO#";250000005125;"PARTIDO ISOLADO";"PCO";"N";0;0;0;22;0;0;0;0
"19/01/2026";"14:01:28";2016;2;"Eleição Ordinária";1;220;"Eleições Municipais 2016";"02/10/2016";"M";"SP";"71072";"SÃO PAULO";71072;"SÃO PAULO";258;13;"Vereador";"Coligação";31;"PHS";"Partido Humanista da Solidariedade";-1;"#NULO#";"#NULO#";"#NULO#";250000000646;"PHS - PMB - PPS";"PPS / PHS / PMB";"N";49;172;221;2256;0;0;0;0
"19/01/2026";"14:01:28";2016;2;"Eleição Ordinária";1;220;"Eleições Municipais 2016";"02/10/2016";"M";"SP";"61913";"BADY BASSITT";61913;"BADY BASSITT";126;13;"Vereador";"Coligação";12;"PDT";"Partido Democrático Trabalhista";-1;"#NULO#";"#NULO#";"#NULO#";250000001134;"PTB, PSDB,PDT,PSC";"PTB / PSDB / PDT / PSC";"N";24;0;24;203;0;0;0;0
"19/01/2026";"14:01:28";2016;2;"Eleição Ordinária";1;220;"Eleições Municipais 2016";"02/10/2016";"M";"SP";"66990";"MIRACATU";66990;"MIRACATU";218;13;"Vereador";"Coligação";45;"PSDB";"Partido da Social Democracia Brasileira";-1;"#NULO#";"#NULO#";"#NULO#";250000002252;" COLIGAÇÃO PSDB-PTB-PSD-PRP-PV-DEM ";"PTB / PRP / PSDB / PSD / DEM / PV";"N";331;0;331;2221;0;0;0;0
"19/01/2026";"14:01:28";2016;2;"Eleição Ordinária";1;220;"Eleições Municipais 2016";"02/10/2016";"M";"SP";"65790";"ITU";65790;"ITU";59;13;"Vereador";"Coligação";15;"PMDB";"Partido do Movimento Democrático Brasileiro";-1;"#NULO#";"#NULO#";"#NULO#";250000002725;"PMDB-PP";"PMDB / PP";"N";98;0;98;2298;0;0;0;0
"19/01/2026";"14:01:28";2016;2;"Eleição Ordinária";1;220;"Eleições Municipais 2016";"02/10/2016";"M";"SP";"65390";"ITAJOBI";65390;"ITAJOBI";79;13;"Vereador";"Coligação";12;"PDT";"Partido Democrático Trabalhista";-1;"#NULO#";"#NULO#";"#NULO#";250000004377;"COLIGAÇÃO PDT-PHS-PP-PRP-PTN";"PDT / PHS / PP / PTN / PRP";"N";19;0;19;280;0;0;0;0
"19/01/2026";"14:01:28";2016;2;"Eleição Ordinária";1;220;"Eleições Municipais 2016";"02/10/2016";"M";"SP";"63118";"CARAGUATATUBA";63118;"CARAGUATATUBA";206;13;"Vereador";"Coligação";36;"PTC";"Partido Trabalhista Cristão";-1;"#NULO#";"#NULO#";"#NULO#";250000005172;"PSL--PTC";"PSL / PTC";"N";13;0;13;355;0;0;0;0
"19/01/2026";"14:01:28";2016;2;"Eleição Ordinária";1;220;"Eleições Municipais 2016";"02/10/2016";"M";"SP";"61433";"ANGATUBA";61433;"ANGATUBA";215;11;"Prefeito";"Coligação";15;"PMDB";"Partido do Movimento Democrático Brasileiro";-1;"#NULO#";"#NULO#";"#NULO#";250000005595;"RUMO NOVO COM A FORÇA DO POVO";"PMDB / PV / PSD / PDT / PSC / PT / PR / PRB";"N";0;0;0;9731;0;0;0;0
"19/01/2026";"14:01:28";2016;2;"Eleição Ordinária";1;220;"Eleições Municipais 2016";"02/10/2016";"M";"SP";"71072";"SÃO PAULO";71072;"SÃO PAULO";247;13;"Vereador";"Coligação";35;"PMB";"Partido da Mulher Brasileira";-1;"#NULO#";"#NULO#";"#NULO#";250000000646;"PHS - PMB - PPS";"PPS / PHS / PMB";"N";15;0;15;16;0;0;0;0
"19/01/2026";"14:01:28";2016;2;"Eleição Ordinária";1;220;"Eleições Municipais 2016";"02/10/2016";"M";"SP";"71072";"SÃO PAULO";71072;"SÃO PAULO";371;13;"Vereador";"Coligação";35;"PMB";"Partido da Mulher Brasileira";-1;"#NULO#";"#NULO#";"#NULO#";250000000646;"PHS - PMB - PPS";"PPS / PHS / PMB";"N";19;0;19;6;0;0;0;0
"19/01/2026";"14:01:28";2016;2;"Eleição Ordinária";1;220;"Eleições Municipais 2016";"02/10/2016";"M";"SP";"67890";"OSASCO";67890;"OSASCO";277;13;"Vereador";"Coligação";17;"PSL";"Partido Social Liberal";-1;"#NULO#";"#NULO#";"#NULO#";250000001184;"COLIGAÇÃO PELA VIDA, POR VOCÊ";"PSL / PV";"N";33;0;33;1801;0;0;0;0
"19/01/2026";"14:01:28";2016;2;"Eleição Ordinária";1;220;"Eleições Municipais 2016";"02/10/2016";"M";"SP";"67350";"MONTEIRO LOBATO";67350;"MONTEIRO LOBATO";282;13;"Vereador";"Coligação";25;"DEM";"Democratas";-1;"#NULO#";"#NULO#";"#NULO#";250000001446;"Por Uma Monteiro Melhor";"PR / DEM";"N";12;0;12;221;0;0;0;0
"19/01/2026";"14:01:28";2016;2;"Eleição Ordinária";1;220;"Eleições Municipais 2016";"02/10/2016";"M";"SP";"61182";"EMBAÚBA";61182;"EMBAÚBA";80;13;"Vereador";"Coligação";43;"PV";"Partido Verde";-1;"#NULO#";"#NULO#";"#NULO#";250000001692;"PEN - PP - PRP - PSD - PV";"PEN / PP / PRP / PSD / PV";"N";1;0;1;86;0;0;0;0
"19/01/2026";"14:01:28";2016;2;"Eleição Ordinária";1;220;"Eleições Municipais 2016";"02/10/2016";"M";"SP";"62570";"BRODOWSKI";62570;"BRODOWSKI";22;13;"Vereador";"Coligação";45;"PSDB";"Partido da Social Democracia Brasileira";-1;"#NULO#";"#NULO#";"#NULO#";250000002123;"PSB - PSDB - PV";"PSB / PSDB / PV";"N";285;0;285;892;0;0;0;0
"19/01/2026";"14:01:28";2016;2;"Eleição Ordinária";1;220;"Eleições Municipais 2016";"02/10/2016";"M";"SP";"67490";"NAZARÉ PAULISTA";67490;"NAZARÉ PAULISTA";16;13;"Vereador";"Coligação";77;"SD";"Solidariedade";-1;"#NULO#";"#NULO#";"#NULO#";250000002143;"PSDB-SD";"PSDB / SD";"N";5;0;5;69;0;0;0;0
"19/01/2026";"14:01:28";2016;2;"Eleição Ordinária";1;220;"Eleições Municipais 2016";"02/10/2016";"M";"SP";"70572";"SANTO ANDRÉ";70572;"SANTO ANDRÉ";309;13;"Vereador";"Coligação";12;"PDT";"Partido Democrático Trabalhista";-1;"#NULO#";"#NULO#";"#NULO#";250000002719;"PT/PDT/PSD";"PT / PDT / PSD";"N";51;0;51;238;0;0;0;0
"19/01/2026";"14:01:28";2016;2;"Eleição Ordinária";1;220;"Eleições Municipais 2016";"02/10/2016";"M";"SP";"71234";"SARAPUÍ";71234;"SARAPUÍ";52;11;"Prefeito";"Coligação";45;"PSDB";"Partido da Social Democracia Brasileira";-1;"#NULO#";"#NULO#";"#NULO#";250000002989;"Sarapuí no Rumo Certo";"PSDB / PP / PPS / PR / PRB";"N";0;0;0;2407;0;0;0;0
"19/01/2026";"14:01:28";2016;2;"Eleição Ordinária";1;220;"Eleições Municipais 2016";"02/10/2016";"M";"SP";"66494";"LUCÉLIA";66494;"LUCÉLIA";69;13;"Vereador";"Coligação";77;"SD";"Solidariedade";-1;"#NULO#";"#NULO#";"#NULO#";250000003018;"LUCELIA UNIDA TRABALHA COM AMOR";"PSB / PTB / SD";"N";4;0;4;115;0;0;0;0
"19/01/2026";"14:01:28";2016;2;"Eleição Ordinária";1;220;"Eleições Municipais 2016";"02/10/2016";"M";"SP";"72052";"TURIÚBA";72052;"TURIÚBA";214;13;"Vereador";"Coligação";14;"PTB";"Partido Trabalhista Brasileiro";-1;"#NULO#";"#NULO#";"#NULO#";250000003065;"Turiúba para Todos";"PSDB / PTB / PV / PP";"N";7;0;7;202;0;0;0;0
"19/01/2026";"14:01:28";2016;2;"Eleição Ordinária";1;220;"Eleições Municipais 2016";"02/10/2016";"M";"SP";"70572";"SANTO ANDRÉ";70572;"SANTO ANDRÉ";309;13;"Vereador";"Coligação";90;"PROS";"Partido Republicano da Ordem Social";-1;"#NULO#";"#NULO#";"#NULO#";250000004308;"ALIANÇA PARA O BEM DE SANTO ANDRÉ";"PROS / PR / PSC";"N";5;0;5;49;0;0;0;0
"19/01/2026";"14:01:28";2016;2;"Eleição Ordinária";1;220;"Eleições Municipais 2016";"02/10/2016";"M";"SP";"69698";"RIBEIRÃO PRETO";69698;"RIBEIRÃO PRETO";266;13;"Vereador";"Coligação";13;"PT";"Partido dos Trabalhadores";-1;"#NULO#";"#NULO#";"#NULO#";250000002377;"Nossa Cidade";"PC do B / PT";"N";149;0;149;1498;0;0;0;0
